"","station_id","Depth","bb420","bb442","bb470","bb510","bb590","bb700"
"160","CanalSaoSeb_12_2024_Ponto_04_CDOM",18.25,0.04426737,0.04553764,0.04529958,0.04002124,0.03330533,0.03002404
"161","CanalSaoSeb_12_2024_Ponto_04_CDOM",18.75,0.0453329,0.04540291,0.0417159,0.03993728,0.03542034,0.02901302
"162","CanalSaoSeb_12_2024_Ponto_04_CDOM",19.25,0.046036855,0.045773875,0.044373525,0.04160748,0.03664551,0.02955535
"163","CanalSaoSeb_12_2024_Ponto_04_CDOM",19.75,0.04790471,0.04729646,0.04515442,0.04415245,0.03787768,0.03126664
"167","CanalSaoSeb_12_2024_Ponto_03",1.25,0.01384138,0.01310723,0.01182025,0.01015177,0.008778025,0.007054939
"168","CanalSaoSeb_12_2024_Ponto_03",1.75,0.01423056,0.01296409,0.011596115,0.010684725,0.0094261645,0.0070704515
"169","CanalSaoSeb_12_2024_Ponto_03",2.25,0.0138414,0.01413035,0.01185903,0.01038156,0.009452317,0.007665934
"170","CanalSaoSeb_12_2024_Ponto_03",2.75,0.01459602,0.01345601,0.01180478,0.01125144,0.009654181,0.007644977
"171","CanalSaoSeb_12_2024_Ponto_03",3.25,0.015131835,0.014221275,0.012130695,0.01248975,0.011721805,0.008077016
"172","CanalSaoSeb_12_2024_Ponto_03",3.75,0.01532915,0.01475264,0.01256452,0.01176478,0.01095866,0.008870673
"173","CanalSaoSeb_12_2024_Ponto_03",4.25,0.0174786,0.01658798,0.01423045,0.01325749,0.01243764,0.01025773
"174","CanalSaoSeb_12_2024_Ponto_03",4.75,0.01692715,0.01652944,0.01419918,0.01359077,0.0122012,0.009837301
"175","CanalSaoSeb_12_2024_Ponto_03",5.25,0.01822745,0.01838191,0.016584255,0.01530919,0.013126155,0.01101341
"176","CanalSaoSeb_12_2024_Ponto_03",5.75,0.02090311,0.01912193,0.01794865,0.01912633,0.01514418,0.01166646
"177","CanalSaoSeb_12_2024_Ponto_03",6.25,0.02050304,0.0195978,0.01907474,0.01719286,0.01612468,0.01177719
"178","CanalSaoSeb_12_2024_Ponto_03",6.75,0.02185547,0.021510385,0.018518895,0.018971435,0.017898275,0.013974565
"179","CanalSaoSeb_12_2024_Ponto_03",7.25,0.02271374,0.022235995,0.019885505,0.02002783,0.01866741,0.01380845
"180","CanalSaoSeb_12_2024_Ponto_03",7.75,0.02434525,0.024107935,0.02280787,0.020166855,0.01896743,0.014579485
"181","CanalSaoSeb_12_2024_Ponto_03",8.25,0.02772356,0.027278915,0.02539517,0.02376953,0.02166888,0.016317955
"182","CanalSaoSeb_12_2024_Ponto_03",8.75,0.03783394,0.03407701,0.03284568,0.03304285,0.0260295,0.02023632
"183","CanalSaoSeb_12_2024_Ponto_03",9.25,0.038296135,0.039246115,0.0338905,0.033519415,0.029538085,0.024725225
"184","CanalSaoSeb_12_2024_Ponto_03",9.75,0.04767415,0.04906204,0.04294748,0.04015622,0.03633506,0.0288335
"185","CanalSaoSeb_12_2024_Ponto_03",10.25,0.0524828,0.05123838,0.046711135,0.04654786,0.04078569,0.032157165
"186","CanalSaoSeb_12_2024_Ponto_03",10.75,0.0617039,0.05853159,0.05244117,0.05000731,0.04497043,0.03713856
"187","CanalSaoSeb_12_2024_Ponto_03",11.25,0.065962965,0.06501236,0.06457261,0.057619245,0.05361537,0.039909465
"188","CanalSaoSeb_12_2024_Ponto_03",11.75,0.065238725,0.06569787,0.06139441,0.055545465,0.051654345,0.040557085
"189","CanalSaoSeb_12_2024_Ponto_03",12.25,0.06823103,0.0665593,0.06244695,0.06130048,0.05102906,0.04210078
"190","CanalSaoSeb_12_2024_Ponto_03",12.75,0.06504789,0.063192145,0.060521165,0.05841598,0.05018319,0.040665825
"191","CanalSaoSeb_12_2024_Ponto_03",13.25,0.064089505,0.064521165,0.06221113,0.056860685,0.052000465,0.042687715
"192","CanalSaoSeb_12_2024_Ponto_03",13.75,0.064367345,0.06604949,0.06008596,0.05727226,0.054268855,0.042476145
"193","CanalSaoSeb_12_2024_Ponto_03",14.25,0.06510883,0.06628696,0.06336567,0.06005479,0.05485466,0.04264034
"194","CanalSaoSeb_12_2024_Ponto_03",14.75,0.06339965,0.06167848,0.060255235,0.057464955,0.051316435,0.040228335
"195","CanalSaoSeb_12_2024_Ponto_03",15.25,0.06472543,0.06463965,0.06000711,0.05880172,0.05504087,0.04367152
"196","CanalSaoSeb_12_2024_Ponto_03",15.75,0.06510764,0.06701965,0.062876545,0.0580062,0.05277642,0.045390005
"197","CanalSaoSeb_12_2024_Ponto_03",16.25,0.07263026,0.07105786,0.06440667,0.06607082,0.05721517,0.046812405
"198","CanalSaoSeb_12_2024_Ponto_03",16.75,0.06875791,0.06919574,0.06757948,0.06946808,0.0589524,0.04626626
"199","CanalSaoSeb_12_2024_Ponto_03",17.25,0.0739594,0.07591816,0.0704619,0.06892406,0.06319827,0.05100828
"200","CanalSaoSeb_12_2024_Ponto_03",17.75,0.075850735,0.079057035,0.072192525,0.068711045,0.066710615,0.05666992
"201","CanalSaoSeb_12_2024_Ponto_03",18.25,0.07880737,0.08013587,0.07539942,0.07465985,0.07202946,0.05597792
"202","CanalSaoSeb_12_2024_Ponto_03",18.75,0.08007291,0.081181435,0.080619075,0.075502595,0.073204245,0.056531015
"203","CanalSaoSeb_12_2024_Ponto_03",19.25,0.081323425,0.087341045,0.079967725,0.077937705,0.075462805,0.06043117
"204","CanalSaoSeb_12_2024_Ponto_03",19.75,0.082263375,0.08678454,0.08222429,0.0771791,0.07765988,0.059016365
"208","CanalSaoSeb_12_2024_Ponto_02",1.25,0.0138689,0.01307659,0.01143376,0.0102666,0.009079473,0.007493718
"209","CanalSaoSeb_12_2024_Ponto_02",1.75,0.01392682,0.01404169,0.01181924,0.01029697,0.009112366,0.007940182
"210","CanalSaoSeb_12_2024_Ponto_02",2.25,0.01347626,0.01374397,0.01147997,0.009866237,0.009416474,0.007568831
"211","CanalSaoSeb_12_2024_Ponto_02",2.75,0.01343119,0.01238337,0.01147312,0.01008451,0.008990564,0.006986482
"212","CanalSaoSeb_12_2024_Ponto_02",3.25,0.01328551,0.01242182,0.0109329,0.009920782,0.008641978,0.006994924
"213","CanalSaoSeb_12_2024_Ponto_02",3.75,0.01280071,0.01217591,0.01191187,0.009720859,0.00806771,0.007217372
"214","CanalSaoSeb_12_2024_Ponto_02",4.25,0.01504816,0.01386764,0.01277866,0.01153926,0.009856976,0.007864489
"215","CanalSaoSeb_12_2024_Ponto_02",4.75,0.01202759,0.01117513,0.01005643,0.008832837,0.007912652,0.006273235
"216","CanalSaoSeb_12_2024_Ponto_02",5.25,0.01396773,0.01351385,0.01239425,0.01099668,0.008210726,0.00715427
"217","CanalSaoSeb_12_2024_Ponto_02",5.75,0.01214824,0.011993485,0.010478795,0.0089142945,0.008227558,0.0069013385
"218","CanalSaoSeb_12_2024_Ponto_02",6.25,0.01341283,0.01360066,0.01213117,0.01011538,0.009514064,0.007667702
"219","CanalSaoSeb_12_2024_Ponto_02",6.75,0.01303978,0.01231439,0.01093026,0.0096183795,0.0086234825,0.006683236
"220","CanalSaoSeb_12_2024_Ponto_02",7.25,0.01288147,0.01213068,0.01069363,0.0098885445,0.00834932,0.0069637835
"221","CanalSaoSeb_12_2024_Ponto_02",7.75,0.01335375,0.01257692,0.010724635,0.0101367175,0.008871663,0.0072239455
"222","CanalSaoSeb_12_2024_Ponto_02",8.25,0.013257595,0.0125704,0.01084742,0.0096186465,0.008737958,0.0071204525
"223","CanalSaoSeb_12_2024_Ponto_02",8.75,0.01343896,0.012593635,0.010962255,0.0096911785,0.008802845,0.007386434
"224","CanalSaoSeb_12_2024_Ponto_02",9.25,0.013643305,0.012823065,0.011510165,0.010161305,0.0086378655,0.0076721695
"225","CanalSaoSeb_12_2024_Ponto_02",9.75,0.013455495,0.012877685,0.01122619,0.010683595,0.0097697365,0.007491149
